time(s);battery;orbit;obc;eps;communication;sdatf;slp;smdh;total_drop
17574;17,168922;sun;On;On;Receiver;On;Off;On;6,105556E-4
17575;17,168924;sun;On;On;Receiver;On;Off;On;6,105556E-4
17576;17,168924;sun;On;On;Receiver;On;Off;On;6,105556E-4
17577;17,168924;sun;On;On;Receiver;On;Off;On;6,105556E-4
17578;17,168926;sun;On;On;Receiver;On;Off;On;6,105556E-4
17579;17,168926;sun;On;On;Receiver;On;Off;On;6,105556E-4
17580;17,168926;sun;On;On;Receiver;On;Off;On;6,105556E-4
17581;17,168928;sun;On;On;Receiver;On;Off;On;6,105556E-4
17582;17,168928;sun;On;On;Receiver;On;Off;On;6,105556E-4
17583;17,168928;sun;On;On;Receiver;On;Off;On;6,105556E-4
17584;17,168928;sun;On;On;Receiver;On;Off;On;6,105556E-4
17585;17,16893;sun;On;On;Receiver;On;Off;On;6,105556E-4
17586;17,16893;sun;On;On;Receiver;On;Off;On;6,105556E-4
17587;17,16893;sun;On;On;Receiver;On;Off;On;6,105556E-4
17588;17,168932;sun;On;On;Receiver;On;Off;On;6,105556E-4
17589;17,168932;sun;On;On;Receiver;On;Off;On;6,105556E-4
17590;17,168932;sun;On;On;Receiver;On;Off;On;6,105556E-4
17591;17,168932;sun;On;On;Receiver;On;Off;On;6,105556E-4
17592;17,168934;sun;On;On;Receiver;On;Off;On;6,105556E-4
17593;17,168934;sun;On;On;Receiver;On;Off;On;6,105556E-4
17594;17,168934;sun;On;On;Receiver;On;Off;On;6,105556E-4
17595;17,168936;sun;On;On;Receiver;On;Off;On;6,105556E-4
17596;17,168936;sun;On;On;Receiver;On;Off;On;6,105556E-4
17597;17,168936;sun;On;On;Receiver;On;Off;On;6,105556E-4
17598;17,168936;sun;On;On;Receiver;On;Off;On;6,105556E-4
17599;17,168938;sun;On;On;Receiver;On;Off;On;6,105556E-4
17600;17,168938;sun;On;On;Receiver;On;Off;On;6,105556E-4
17601;17,168938;sun;On;On;Receiver;On;Off;On;6,105556E-4
17602;17,16894;sun;On;On;Receiver;On;Off;On;6,105556E-4
17603;17,16894;sun;On;On;Receiver;On;Off;On;6,105556E-4
17604;17,16894;sun;On;On;Receiver;On;Off;On;6,105556E-4
17605;17,168941;sun;On;On;Receiver;On;Off;On;6,105556E-4
17606;17,168941;sun;On;On;Receiver;On;Off;On;6,105556E-4
17607;17,168941;sun;On;On;Receiver;On;Off;On;6,105556E-4
17608;17,168941;sun;On;On;Receiver;On;Off;On;6,105556E-4
17609;17,168943;sun;On;On;Receiver;On;Off;On;6,105556E-4
17610;17,168943;sun;On;On;Receiver;On;Off;On;6,105556E-4
17611;17,168943;sun;On;On;Receiver;On;Off;On;6,105556E-4
17612;17,168945;sun;On;On;Receiver;On;Off;On;6,105556E-4
17613;17,168945;sun;On;On;Receiver;On;Off;On;6,105556E-4
17614;17,168945;sun;On;On;Receiver;On;Off;On;6,105556E-4
17615;17,168945;sun;On;On;Receiver;On;Off;On;6,105556E-4
17616;17,168947;sun;On;On;Receiver;On;Off;On;6,105556E-4
17617;17,168947;sun;On;On;Receiver;On;Off;On;6,105556E-4
17618;17,168947;sun;On;On;Receiver;On;Off;On;6,105556E-4
17619;17,16895;sun;On;On;Receiver;On;Off;On;6,105556E-4
17620;17,16895;sun;On;On;Receiver;On;Off;On;6,105556E-4
17621;17,16895;sun;On;On;Receiver;On;Off;On;6,105556E-4
17622;17,16895;sun;On;On;Receiver;On;Off;On;6,105556E-4
17623;17,168951;sun;On;On;Receiver;On;Off;On;6,105556E-4
17624;17,168951;sun;On;On;Receiver;On;Off;On;6,105556E-4
17625;17,168951;sun;On;On;Receiver;On;Off;On;6,105556E-4
17626;17,168953;sun;On;On;Receiver;On;Off;On;6,105556E-4
17627;17,168953;sun;On;On;Receiver;On;Off;On;6,105556E-4
17628;17,168953;sun;On;On;Receiver;On;Off;On;6,105556E-4
17629;17,168953;sun;On;On;Receiver;On;Off;On;6,105556E-4
17630;17,168955;sun;On;On;Receiver;On;Off;On;6,105556E-4
17631;17,168955;sun;On;On;Receiver;On;Off;On;6,105556E-4
17632;17,168955;sun;On;On;Receiver;On;Off;On;6,105556E-4
17633;17,168957;sun;On;On;Receiver;On;Off;On;6,105556E-4
17634;17,168957;sun;On;On;Receiver;On;Off;On;6,105556E-4
17635;17,168957;sun;On;On;Receiver;On;Off;On;6,105556E-4
17636;17,168959;sun;On;On;Receiver;On;Off;On;6,105556E-4
17637;17,168959;sun;On;On;Receiver;On;Off;On;6,105556E-4
17638;17,168959;sun;On;On;Receiver;On;Off;On;6,105556E-4
17639;17,168959;sun;On;On;Receiver;On;Off;On;6,105556E-4
17640;17,16896;sun;On;On;Receiver;On;Off;On;6,105556E-4
17641;17,16896;sun;On;On;Receiver;On;Off;On;6,105556E-4
17642;17,16896;sun;On;On;Receiver;On;Off;On;6,105556E-4
17643;17,168962;sun;On;On;Receiver;On;Off;On;6,105556E-4
17644;17,168962;sun;On;On;Receiver;On;Off;On;6,105556E-4
17645;17,168962;sun;On;On;Receiver;On;Off;On;6,105556E-4
17646;17,168962;sun;On;On;Receiver;On;Off;On;6,105556E-4
17647;17,168964;sun;On;On;Receiver;On;Off;On;6,105556E-4
17648;17,168964;sun;On;On;Receiver;On;Off;On;6,105556E-4
17649;17,168964;sun;On;On;Receiver;On;Off;On;6,105556E-4
17650;17,168966;sun;On;On;Receiver;On;Off;On;6,105556E-4
17651;17,168966;sun;On;On;Receiver;On;Off;On;6,105556E-4
17652;17,168966;sun;On;On;Receiver;On;Off;On;6,105556E-4
17653;17,168966;sun;On;On;Receiver;On;Off;On;6,105556E-4
17654;17,168968;sun;On;On;Receiver;On;Off;On;6,105556E-4
17655;17,168968;sun;On;On;Receiver;On;Off;On;6,105556E-4
17656;17,168968;sun;On;On;Receiver;On;Off;On;6,105556E-4
17657;17,16897;sun;On;On;Receiver;On;Off;On;6,105556E-4
17658;17,16897;sun;On;On;Receiver;On;Off;On;6,105556E-4
17659;17,16897;sun;On;On;Receiver;On;Off;On;6,105556E-4
17660;17,168972;sun;On;On;Receiver;On;Off;On;6,105556E-4
17661;17,168972;sun;On;On;Receiver;On;Off;On;6,105556E-4
17662;17,168972;sun;On;On;Receiver;On;Off;On;6,105556E-4
17663;17,168972;sun;On;On;Receiver;On;Off;On;6,105556E-4
17664;17,168974;sun;On;On;Receiver;On;Off;On;6,105556E-4
17665;17,168974;sun;On;On;Receiver;On;Off;On;6,105556E-4
17666;17,168974;sun;On;On;Receiver;On;Off;On;6,105556E-4
17667;17,168976;sun;On;On;Receiver;On;Off;On;6,105556E-4
17668;17,168976;sun;On;On;Receiver;On;Off;On;6,105556E-4
17669;17,168976;sun;On;On;Receiver;On;Off;On;6,105556E-4
17670;17,168976;sun;On;On;Receiver;On;Off;On;6,105556E-4
17671;17,168978;sun;On;On;Receiver;On;Off;On;6,105556E-4
17672;17,168978;sun;On;On;Receiver;On;Off;On;6,105556E-4
17673;17,168978;sun;On;On;Receiver;On;Off;On;6,105556E-4
17674;17,16898;sun;On;On;Receiver;On;Off;On;6,105556E-4
17675;17,16898;sun;On;On;Receiver;On;Off;On;6,105556E-4
17676;17,16898;sun;On;On;Receiver;On;Off;On;6,105556E-4
17677;17,16898;sun;On;On;Receiver;On;Off;On;6,105556E-4
17678;17,168982;sun;On;On;Receiver;On;Off;On;6,105556E-4
17679;17,168982;sun;On;On;Receiver;On;Off;On;6,105556E-4
17680;17,168982;sun;On;On;Receiver;On;Off;On;6,105556E-4
17681;17,168983;sun;On;On;Receiver;On;Off;On;6,105556E-4
17682;17,168983;sun;On;On;Receiver;On;Off;On;6,105556E-4
17683;17,168983;sun;On;On;Receiver;On;Off;On;6,105556E-4
17684;17,168985;sun;On;On;Receiver;On;Off;On;6,105556E-4
17685;17,168985;sun;On;On;Receiver;On;Off;On;6,105556E-4
17686;17,168985;sun;On;On;Receiver;On;Off;On;6,105556E-4
17687;17,168985;sun;On;On;Receiver;On;Off;On;6,105556E-4
17688;17,168987;sun;On;On;Receiver;On;Off;On;6,105556E-4
17689;17,168987;sun;On;On;Receiver;On;Off;On;6,105556E-4
17690;17,168987;sun;On;On;Receiver;On;Off;On;6,105556E-4
17691;17,16899;sun;On;On;Receiver;On;Off;On;6,105556E-4
17692;17,16899;sun;On;On;Receiver;On;Off;On;6,105556E-4
17693;17,16899;sun;On;On;Receiver;On;Off;On;6,105556E-4
17694;17,16899;sun;On;On;Receiver;On;Off;On;6,105556E-4
17695;17,168991;sun;On;On;Receiver;On;Off;On;6,105556E-4
17696;17,168991;sun;On;On;Receiver;On;Off;On;6,105556E-4
17697;17,168991;sun;On;On;Receiver;On;Off;On;6,105556E-4
17698;17,168993;sun;On;On;Receiver;On;Off;On;6,105556E-4
17699;17,168993;sun;On;On;Receiver;On;Off;On;6,105556E-4
17700;17,168993;sun;On;On;Receiver;On;Off;On;6,105556E-4
17701;17,168993;sun;On;On;Receiver;On;Off;On;6,105556E-4
17702;17,168995;sun;On;On;Receiver;On;Off;On;6,105556E-4
17703;17,168995;sun;On;On;Receiver;On;Off;On;6,105556E-4
17704;17,168995;sun;On;On;Receiver;On;Off;On;6,105556E-4
17705;17,168997;sun;On;On;Receiver;On;Off;On;6,105556E-4
17706;17,168997;sun;On;On;Receiver;On;Off;On;6,105556E-4
17707;17,168997;sun;On;On;Receiver;On;Off;On;6,105556E-4
17708;17,168999;sun;On;On;Receiver;On;Off;On;6,105556E-4
17709;17,168999;sun;On;On;Receiver;On;Off;On;6,105556E-4
17710;17,168999;sun;On;On;Receiver;On;Off;On;6,105556E-4
17711;17,168999;sun;On;On;Receiver;On;Off;On;6,105556E-4
17712;17,169;sun;On;On;Receiver;On;Off;On;6,105556E-4
17713;17,169;sun;On;On;Receiver;On;Off;On;6,105556E-4
17714;17,169;sun;On;On;Receiver;On;Off;On;6,105556E-4
17715;17,169003;sun;On;On;Receiver;On;Off;On;6,105556E-4
17716;17,169003;sun;On;On;Receiver;On;Off;On;6,105556E-4
17717;17,169003;sun;On;On;Receiver;On;Off;On;6,105556E-4
17718;17,169003;sun;On;On;Receiver;On;Off;On;6,105556E-4
17719;17,169004;sun;On;On;Receiver;On;Off;On;6,105556E-4
17720;17,169004;sun;On;On;Receiver;On;Off;On;6,105556E-4
17721;17,169004;sun;On;On;Receiver;On;Off;On;6,105556E-4
17722;17,169006;sun;On;On;Receiver;On;Off;On;6,105556E-4
17723;17,169006;sun;On;On;Receiver;On;Off;On;6,105556E-4
17724;17,169006;sun;On;On;Receiver;On;Off;On;6,105556E-4
17725;17,169006;sun;On;On;Receiver;On;Off;On;6,105556E-4
17726;17,169008;sun;On;On;Receiver;On;Off;On;6,105556E-4
17727;17,169008;sun;On;On;Receiver;On;Off;On;6,105556E-4
17728;17,169008;sun;On;On;Receiver;On;Off;On;6,105556E-4
17729;17,16901;sun;On;On;Receiver;On;Off;On;6,105556E-4
17730;17,16901;sun;On;On;Receiver;On;Off;On;6,105556E-4
17731;17,16901;sun;On;On;Receiver;On;Off;On;6,105556E-4
17732;17,16901;sun;On;On;Receiver;On;Off;On;6,105556E-4
17733;17,169012;sun;On;On;Receiver;On;Off;On;6,105556E-4
17734;17,169012;sun;On;On;Receiver;On;Off;On;6,105556E-4
17735;17,169012;sun;On;On;Receiver;On;Off;On;6,105556E-4
17736;17,169014;sun;On;On;Receiver;On;Off;On;6,105556E-4
17737;17,169014;sun;On;On;Receiver;On;Off;On;6,105556E-4
17738;17,169014;sun;On;On;Receiver;On;Off;On;6,105556E-4
17739;17,169016;sun;On;On;Receiver;On;Off;On;6,105556E-4
17740;17,169016;sun;On;On;Receiver;On;Off;On;6,105556E-4
17741;17,169016;sun;On;On;Receiver;On;Off;On;6,105556E-4
17742;17,169016;sun;On;On;Receiver;On;Off;On;6,105556E-4
17743;17,169018;sun;On;On;Receiver;On;Off;On;6,105556E-4
17744;17,169018;sun;On;On;Receiver;On;Off;On;6,105556E-4
17745;17,169018;sun;On;On;Receiver;On;Off;On;6,105556E-4
17746;17,16902;sun;On;On;Receiver;On;Off;On;6,105556E-4
17747;17,16902;sun;On;On;Receiver;On;Off;On;6,105556E-4
17748;17,16902;sun;On;On;Receiver;On;Off;On;6,105556E-4
17749;17,16902;sun;On;On;Receiver;On;Off;On;6,105556E-4
17750;17,169022;sun;On;On;Receiver;On;Off;On;6,105556E-4
17751;17,169022;sun;On;On;Receiver;On;Off;On;6,105556E-4
17752;17,169022;sun;On;On;Receiver;On;Off;On;6,105556E-4
17753;17,169024;sun;On;On;Receiver;On;Off;On;6,105556E-4
17754;17,169024;sun;On;On;Receiver;On;Off;On;6,105556E-4
17755;17,169024;sun;On;On;Receiver;On;Off;On;6,105556E-4
17756;17,169024;sun;On;On;Receiver;On;Off;On;6,105556E-4
17757;17,169025;sun;On;On;Receiver;On;Off;On;6,105556E-4
17758;17,169025;sun;On;On;Receiver;On;Off;On;6,105556E-4
17759;17,169025;sun;On;On;Receiver;On;Off;On;6,105556E-4
17760;17,169027;sun;On;On;Receiver;On;Off;On;6,105556E-4
17761;17,169027;sun;On;On;Receiver;On;Off;On;6,105556E-4
17762;17,169027;sun;On;On;Receiver;On;Off;On;6,105556E-4
17763;17,16903;sun;On;On;Receiver;On;Off;On;6,105556E-4
17764;17,16903;sun;On;On;Receiver;On;Off;On;6,105556E-4
17765;17,16903;sun;On;On;Receiver;On;Off;On;6,105556E-4
17766;17,16903;sun;On;On;Receiver;On;Off;On;6,105556E-4
17767;17,169031;sun;On;On;Receiver;On;Off;On;6,105556E-4
17768;17,169031;sun;On;On;Receiver;On;Off;On;6,105556E-4
17769;17,169031;sun;On;On;Receiver;On;Off;On;6,105556E-4
17770;17,169033;sun;On;On;Receiver;On;Off;On;6,105556E-4
17771;17,169033;sun;On;On;Receiver;On;Off;On;6,105556E-4
17772;17,169033;sun;On;On;Receiver;On;Off;On;6,105556E-4
17773;17,169033;sun;On;On;Receiver;On;Off;On;6,105556E-4
17774;17,169035;sun;On;On;Receiver;On;Off;On;6,105556E-4
17775;17,169035;sun;On;On;Receiver;On;Off;On;6,105556E-4
17776;17,169035;sun;On;On;Receiver;On;Off;On;6,105556E-4
17777;17,169037;sun;On;On;Receiver;On;Off;On;6,105556E-4
17778;17,169037;sun;On;On;Receiver;On;Off;On;6,105556E-4
17779;17,169037;sun;On;On;Receiver;On;Off;On;6,105556E-4
17780;17,169037;sun;On;On;Receiver;On;Off;On;6,105556E-4
17781;17,169039;sun;On;On;Receiver;On;Off;On;6,105556E-4
17782;17,169039;sun;On;On;Receiver;On;Off;On;6,105556E-4
17783;17,169039;sun;On;On;Receiver;On;Off;On;6,105556E-4
17784;17,16904;sun;On;On;Receiver;On;Off;On;6,105556E-4
17785;17,16904;sun;On;On;Receiver;On;Off;On;6,105556E-4
17786;17,16904;sun;On;On;Receiver;On;Off;On;6,105556E-4
17787;17,169043;sun;On;On;Receiver;On;Off;On;6,105556E-4
17788;17,169043;sun;On;On;Receiver;On;Off;On;6,105556E-4
17789;17,169043;sun;On;On;Receiver;On;Off;On;6,105556E-4
17790;17,169043;sun;On;On;Receiver;On;Off;On;6,105556E-4
17791;17,169044;sun;On;On;Receiver;On;Off;On;6,105556E-4
17792;17,169044;sun;On;On;Receiver;On;Off;On;6,105556E-4
17793;17,169044;sun;On;On;Receiver;On;Off;On;6,105556E-4
17794;17,169046;sun;On;On;Receiver;On;Off;On;6,105556E-4
17795;17,169046;sun;On;On;Receiver;On;Off;On;6,105556E-4
17796;17,169046;sun;On;On;Receiver;On;Off;On;6,105556E-4
17797;17,169046;sun;On;On;Receiver;On;Off;On;6,105556E-4
17798;17,169048;sun;On;On;Receiver;On;Off;On;6,105556E-4
17799;17,169048;sun;On;On;Receiver;On;Off;On;6,105556E-4
17800;17,169048;sun;On;On;Receiver;On;Off;On;6,105556E-4
17801;17,16905;sun;On;On;Receiver;On;Off;On;6,105556E-4
17802;17,16905;sun;On;On;Receiver;On;Off;On;6,105556E-4
17803;17,16905;sun;On;On;Receiver;On;Off;On;6,105556E-4
17804;17,16905;sun;On;On;Receiver;On;Off;On;6,105556E-4
17805;17,169052;sun;On;On;Receiver;On;Off;On;6,105556E-4
17806;17,169052;sun;On;On;Receiver;On;Off;On;6,105556E-4
17807;17,169052;sun;On;On;Receiver;On;Off;On;6,105556E-4
17808;17,169054;sun;On;On;Receiver;On;Off;On;6,105556E-4
17809;17,169054;sun;On;On;Receiver;On;Off;On;6,105556E-4
17810;17,169054;sun;On;On;Receiver;On;Off;On;6,105556E-4
17811;17,169056;sun;On;On;Receiver;On;Off;On;6,105556E-4
17812;17,169056;sun;On;On;Receiver;On;Off;On;6,105556E-4
17813;17,169056;sun;On;On;Receiver;On;Off;On;6,105556E-4
17814;17,169056;sun;On;On;Receiver;On;Off;On;6,105556E-4
17815;17,169058;sun;On;On;Receiver;On;Off;On;6,105556E-4
17816;17,169058;sun;On;On;Receiver;On;Off;On;6,105556E-4
17817;17,169058;sun;On;On;Receiver;On;Off;On;6,105556E-4
17818;17,16906;sun;On;On;Receiver;On;Off;On;6,105556E-4
17819;17,16906;sun;On;On;Receiver;On;Off;On;6,105556E-4
17820;17,16906;sun;On;On;Receiver;On;Off;On;6,105556E-4
17821;17,168827;ecl;On;On;Receiver;Off;Off;Off;2,3388889E-4
17822;17,168592;ecl;On;On;Receiver;Off;Off;Off;2,3388889E-4
17823;17,168358;ecl;On;On;Receiver;Off;Off;Off;2,3388889E-4
17824;17,168125;ecl;On;On;Receiver;Off;Off;Off;2,3388889E-4
17825;17,16789;ecl;On;On;Receiver;Off;Off;Off;2,3388889E-4
17826;17,167656;ecl;On;On;Receiver;Off;Off;Off;2,3388889E-4
17827;17,167423;ecl;On;On;Receiver;Off;Off;Off;2,3388889E-4
17828;17,167189;ecl;On;On;Receiver;Off;Off;Off;2,3388889E-4
17829;17,166956;ecl;On;On;Receiver;Off;Off;Off;2,3388889E-4
17830;17,166721;ecl;On;On;Receiver;Off;Off;Off;2,3388889E-4
17831;17,166487;ecl;On;On;Receiver;Off;Off;Off;2,3388889E-4
17832;17,166254;ecl;On;On;Receiver;Off;Off;Off;2,3388889E-4
17833;17,16602;ecl;On;On;Receiver;Off;Off;Off;2,3388889E-4
17834;17,165785;ecl;On;On;Receiver;Off;Off;Off;2,3388889E-4
17835;17,165552;ecl;On;On;Receiver;Off;Off;Off;2,3388889E-4
17836;17,165318;ecl;On;On;Receiver;Off;Off;Off;2,3388889E-4
17837;17,165085;ecl;On;On;Receiver;Off;Off;Off;2,3388889E-4
17838;17,16485;ecl;On;On;Receiver;Off;Off;Off;2,3388889E-4
17839;17,164616;ecl;On;On;Receiver;Off;Off;Off;2,3388889E-4
17840;17,164383;ecl;On;On;Receiver;Off;Off;Off;2,3388889E-4
17841;17,164148;ecl;On;On;Receiver;Off;Off;Off;2,3388889E-4
17842;17,163914;ecl;On;On;Receiver;Off;Off;Off;2,3388889E-4
17843;17,163681;ecl;On;On;Receiver;Off;Off;Off;2,3388889E-4
17844;17,163446;ecl;On;On;Receiver;Off;Off;Off;2,3388889E-4
17845;17,163214;ecl;On;On;Receiver;Off;Off;Off;2,3388889E-4
17846;17,16298;ecl;On;On;Receiver;Off;Off;Off;2,3388889E-4
17847;17,162745;ecl;On;On;Receiver;Off;Off;Off;2,3388889E-4
17848;17,162512;ecl;On;On;Receiver;Off;Off;Off;2,3388889E-4
17849;17,162277;ecl;On;On;Receiver;Off;Off;Off;2,3388889E-4
17850;17,162043;ecl;On;On;Receiver;Off;Off;Off;2,3388889E-4
17851;17,16181;ecl;On;On;Receiver;Off;Off;Off;2,3388889E-4
17852;17,161575;ecl;On;On;Receiver;Off;Off;Off;2,3388889E-4
17853;17,16134;ecl;On;On;Receiver;Off;Off;Off;2,3388889E-4
17854;17,161108;ecl;On;On;Receiver;Off;Off;Off;2,3388889E-4
17855;17,160873;ecl;On;On;Receiver;Off;Off;Off;2,3388889E-4
17856;17,16064;ecl;On;On;Receiver;Off;Off;Off;2,3388889E-4
17857;17,160406;ecl;On;On;Receiver;Off;Off;Off;2,3388889E-4
17858;17,160172;ecl;On;On;Receiver;Off;Off;Off;2,3388889E-4
17859;17,159939;ecl;On;On;Receiver;Off;Off;Off;2,3388889E-4
17860;17,159704;ecl;On;On;Receiver;Off;Off;Off;2,3388889E-4
17861;17,15947;ecl;On;On;Receiver;Off;Off;Off;2,3388889E-4
17862;17,159237;ecl;On;On;Receiver;Off;Off;Off;2,3388889E-4
17863;17,159002;ecl;On;On;Receiver;Off;Off;Off;2,3388889E-4
17864;17,15877;ecl;On;On;Receiver;Off;Off;Off;2,3388889E-4
17865;17,158535;ecl;On;On;Receiver;Off;Off;Off;2,3388889E-4
17866;17,1583;ecl;On;On;Receiver;Off;Off;Off;2,3388889E-4
17867;17,158068;ecl;On;On;Receiver;Off;Off;Off;2,3388889E-4
17868;17,157833;ecl;On;On;Receiver;Off;Off;Off;2,3388889E-4
17869;17,157598;ecl;On;On;Receiver;Off;Off;Off;2,3388889E-4
17870;17,157366;ecl;On;On;Receiver;Off;Off;Off;2,3388889E-4
17871;17,157131;ecl;On;On;Receiver;Off;Off;Off;2,3388889E-4
17872;17,156898;ecl;On;On;Receiver;Off;Off;Off;2,3388889E-4
17873;17,156664;ecl;On;On;Receiver;Off;Off;Off;2,3388889E-4
17874;17,15643;ecl;On;On;Receiver;Off;Off;Off;2,3388889E-4
17875;17,156197;ecl;On;On;Receiver;Off;Off;Off;2,3388889E-4
17876;17,155962;ecl;On;On;Receiver;Off;Off;Off;2,3388889E-4
17877;17,155727;ecl;On;On;Receiver;Off;Off;Off;2,3388889E-4
17878;17,155495;ecl;On;On;Receiver;Off;Off;Off;2,3388889E-4
17879;17,15526;ecl;On;On;Receiver;Off;Off;Off;2,3388889E-4
17880;17,155027;ecl;On;On;Receiver;Off;Off;Off;2,3388889E-4
17881;17,154793;ecl;On;On;Receiver;Off;Off;Off;2,3388889E-4
17882;17,154558;ecl;On;On;Receiver;Off;Off;Off;2,3388889E-4
17883;17,154325;ecl;On;On;Receiver;Off;Off;Off;2,3388889E-4
17884;17,15409;ecl;On;On;Receiver;Off;Off;Off;2,3388889E-4
17885;17,153856;ecl;On;On;Receiver;Off;Off;Off;2,3388889E-4
17886;17,153624;ecl;On;On;Receiver;Off;Off;Off;2,3388889E-4
17887;17,153389;ecl;On;On;Receiver;Off;Off;Off;2,3388889E-4
17888;17,153156;ecl;On;On;Receiver;Off;Off;Off;2,3388889E-4
17889;17,152922;ecl;On;On;Receiver;Off;Off;Off;2,3388889E-4
17890;17,152687;ecl;On;On;Receiver;Off;Off;Off;2,3388889E-4
17891;17,152454;ecl;On;On;Receiver;Off;Off;Off;2,3388889E-4
17892;17,15222;ecl;On;On;Receiver;Off;Off;Off;2,3388889E-4
17893;17,151985;ecl;On;On;Receiver;Off;Off;Off;2,3388889E-4
17894;17,151752;ecl;On;On;Receiver;Off;Off;Off;2,3388889E-4
17895;17,151518;ecl;On;On;Receiver;Off;Off;Off;2,3388889E-4
17896;17,151285;ecl;On;On;Receiver;Off;Off;Off;2,3388889E-4
17897;17,15105;ecl;On;On;Receiver;Off;Off;Off;2,3388889E-4
17898;17,150816;ecl;On;On;Receiver;Off;Off;Off;2,3388889E-4
17899;17,150583;ecl;On;On;Receiver;Off;Off;Off;2,3388889E-4
17900;17,150349;ecl;On;On;Receiver;Off;Off;Off;2,3388889E-4
17901;17,150114;ecl;On;On;Receiver;Off;Off;Off;2,3388889E-4
17902;17,149881;ecl;On;On;Receiver;Off;Off;Off;2,3388889E-4
17903;17,149647;ecl;On;On;Receiver;Off;Off;Off;2,3388889E-4
17904;17,149414;ecl;On;On;Receiver;Off;Off;Off;2,3388889E-4
17905;17,14918;ecl;On;On;Receiver;Off;Off;Off;2,3388889E-4
17906;17,148945;ecl;On;On;Receiver;Off;Off;Off;2,3388889E-4
17907;17,148712;ecl;On;On;Receiver;Off;Off;Off;2,3388889E-4
17908;17,148478;ecl;On;On;Receiver;Off;Off;Off;2,3388889E-4
17909;17,148243;ecl;On;On;Receiver;Off;Off;Off;2,3388889E-4
17910;17,14801;ecl;On;On;Receiver;Off;Off;Off;2,3388889E-4
17911;17,147776;ecl;On;On;Receiver;Off;Off;Off;2,3388889E-4
17912;17,147543;ecl;On;On;Receiver;Off;Off;Off;2,3388889E-4
17913;17,147308;ecl;On;On;Receiver;Off;Off;Off;2,3388889E-4
17914;17,147074;ecl;On;On;Receiver;Off;Off;Off;2,3388889E-4
17915;17,146841;ecl;On;On;Receiver;Off;Off;Off;2,3388889E-4
17916;17,146606;ecl;On;On;Receiver;Off;Off;Off;2,3388889E-4
17917;17,146372;ecl;On;On;Receiver;Off;Off;Off;2,3388889E-4
17918;17,14614;ecl;On;On;Receiver;Off;Off;Off;2,3388889E-4
17919;17,145905;ecl;On;On;Receiver;Off;Off;Off;2,3388889E-4
17920;17,145672;ecl;On;On;Receiver;Off;Off;Off;2,3388889E-4
17921;17,145437;ecl;On;On;Receiver;Off;Off;Off;2,3388889E-4
17922;17,145203;ecl;On;On;Receiver;Off;Off;Off;2,3388889E-4
17923;17,14497;ecl;On;On;Receiver;Off;Off;Off;2,3388889E-4
17924;17,144735;ecl;On;On;Receiver;Off;Off;Off;2,3388889E-4
17925;17,1445;ecl;On;On;Receiver;Off;Off;Off;2,3388889E-4
17926;17,144268;ecl;On;On;Receiver;Off;Off;Off;2,3388889E-4
17927;17,144033;ecl;On;On;Receiver;Off;Off;Off;2,3388889E-4
17928;17,1438;ecl;On;On;Receiver;Off;Off;Off;2,3388889E-4
17929;17,143566;ecl;On;On;Receiver;Off;Off;Off;2,3388889E-4
17930;17,143332;ecl;On;On;Receiver;Off;Off;Off;2,3388889E-4
17931;17,143099;ecl;On;On;Receiver;Off;Off;Off;2,3388889E-4
17932;17,142864;ecl;On;On;Receiver;Off;Off;Off;2,3388889E-4
17933;17,14263;ecl;On;On;Receiver;Off;Off;Off;2,3388889E-4
17934;17,142397;ecl;On;On;Receiver;Off;Off;Off;2,3388889E-4
17935;17,142162;ecl;On;On;Receiver;Off;Off;Off;2,3388889E-4
17936;17,14193;ecl;On;On;Receiver;Off;Off;Off;2,3388889E-4
17937;17,141695;ecl;On;On;Receiver;Off;Off;Off;2,3388889E-4
17938;17,14146;ecl;On;On;Receiver;Off;Off;Off;2,3388889E-4
17939;17,141228;ecl;On;On;Receiver;Off;Off;Off;2,3388889E-4
17940;17,140993;ecl;On;On;Receiver;Off;Off;Off;2,3388889E-4
17941;17,140759;ecl;On;On;Receiver;Off;Off;Off;2,3388889E-4
17942;17,140526;ecl;On;On;Receiver;Off;Off;Off;2,3388889E-4
17943;17,140291;ecl;On;On;Receiver;Off;Off;Off;2,3388889E-4
17944;17,140059;ecl;On;On;Receiver;Off;Off;Off;2,3388889E-4
17945;17,139824;ecl;On;On;Receiver;Off;Off;Off;2,3388889E-4
17946;17,13959;ecl;On;On;Receiver;Off;Off;Off;2,3388889E-4
17947;17,139357;ecl;On;On;Receiver;Off;Off;Off;2,3388889E-4
17948;17,139122;ecl;On;On;Receiver;Off;Off;Off;2,3388889E-4
17949;17,138887;ecl;On;On;Receiver;Off;Off;Off;2,3388889E-4
17950;17,138655;ecl;On;On;Receiver;Off;Off;Off;2,3388889E-4
17951;17,13842;ecl;On;On;Receiver;Off;Off;Off;2,3388889E-4
17952;17,138187;ecl;On;On;Receiver;Off;Off;Off;2,3388889E-4
17953;17,137953;ecl;On;On;Receiver;Off;Off;Off;2,3388889E-4
17954;17,137718;ecl;On;On;Receiver;Off;Off;Off;2,3388889E-4
17955;17,137486;ecl;On;On;Receiver;Off;Off;Off;2,3388889E-4
17956;17,13725;ecl;On;On;Receiver;Off;Off;Off;2,3388889E-4
